vote_id,movie_id,vote_average,vote_count
41849,229088,5.0,1
41850,350594,0.0,0
41851,70366,6.5,2
41852,46629,7.8,6
41853,20679,7.8,19
41854,412467,4.7,14
41855,382906,7.0,8
41856,167449,5.4,27
41857,347702,0.0,0
41858,287790,0.0,0
41859,326253,6.0,2
41860,49577,4.5,4
41861,195590,5.5,164
41862,338679,4.5,2
41863,394176,6.5,4
41864,403052,6.8,54
41865,201633,6.3,4
41866,122134,5.4,22
41867,190553,5.7,7
41868,129865,5.8,17
41869,189820,5.0,1
41870,189807,4.0,2
41871,147397,5.0,6
41872,159898,6.3,6
41873,144410,5.7,20
41874,127224,4.3,4
41875,126413,5.0,7
41876,159910,3.5,2
41877,144393,6.3,10
41878,143801,5.3,11
41879,163053,4.4,5
41880,190605,10.0,1
41881,190582,6.0,1
41882,193793,6.0,1
41883,139589,6.5,2
41884,130450,6.5,6
41885,81440,6.0,79
41886,87852,4.8,19
41887,415396,5.7,8
41888,390547,5.4,8
41889,388399,6.8,631
41890,334524,6.6,403
41891,59935,5.6,6
41892,48918,5.1,5
41893,264746,6.8,4
41894,352342,6.5,29
41895,92931,6.0,1
41896,167190,6.9,15
41897,432132,0.0,0
41898,271717,5.0,1
41899,411873,5.9,36
41900,400329,5.5,20
41901,153609,6.0,3
41902,430973,0.0,0
41903,430977,7.5,3
41904,421060,8.0,1
41905,49082,3.7,7
41906,56828,7.4,9
41907,48567,6.0,4
41908,230029,8.0,2
41909,65207,6.8,5
41910,300544,4.8,4
41911,89433,7.3,3
41912,55157,7.0,24
41913,307256,0.0,0
41914,168693,7.4,4
41915,231218,7.2,3
41916,44472,7.1,20
41917,369299,6.7,87
41918,96906,6.0,2
41919,46522,4.7,8
41920,125077,3.0,2
41921,342473,7.1,415
41922,356461,4.5,4
41923,392832,5.7,31
41924,369059,5.8,15
41925,26630,4.9,15
41926,161246,4.0,7
41927,345922,6.2,339
41928,262841,6.0,209
41929,324542,5.8,345
41930,340837,6.0,939
41931,211088,7.1,9
41932,370964,6.6,38
41933,85758,7.0,1
41934,84705,0.0,0
41935,372490,4.4,12
41936,403570,5.9,9
41937,431742,5.9,9
41938,424014,4.9,50
41939,356324,8.0,1
41940,124101,5.0,1
41941,210079,4.9,17
41942,226050,6.0,1
41943,46121,7.3,2
41944,228257,5.0,1
41945,95400,0.0,0
41946,152618,5.0,1
41947,389630,5.8,18
41948,18223,4.2,12
41949,268771,8.0,2
41950,394689,7.7,6
41951,340481,5.9,62
41952,382501,5.4,36
41953,173189,7.4,4
41954,134680,0.0,0
41955,375872,4.5,40
41956,404791,6.5,31
41957,369698,5.1,29
41958,362058,8.5,2
41959,205236,0.0,0
41960,335450,0.0,0
41961,169840,0.0,0
41962,50737,7.1,27
41963,31401,8.4,12
41964,16122,0.0,0
41965,377691,0.0,1
41966,241140,4.3,2
41967,394759,6.5,11
41968,12911,2.9,12
41969,411656,6.3,3
41970,404378,7.5,195
41971,67343,7.0,4
41972,31390,2.7,5
41973,47971,5.5,1497
41974,292280,5.1,262
41975,418688,8.7,3
41976,395982,6.1,43
41977,324849,7.2,1473
41978,58820,6.7,10
41979,266882,5.5,15
41980,126143,8.0,2
41981,332288,0.0,0
41982,76420,6.5,36
41983,269246,7.7,12
41984,264170,7.5,37
41985,256421,7.4,19
41986,327083,0.0,0
41987,148039,7.8,23
41988,16487,7.7,9
41989,16486,7.0,7
41990,26461,7.6,18
41991,38878,5.4,7
41992,43641,7.1,77
41993,365037,6.0,2
41994,274326,6.0,12
41995,335791,5.3,93
41996,72955,7.9,5
41997,417427,5.1,8
41998,53217,7.6,35
41999,377263,7.5,168
42000,352960,4.8,4
42001,429801,7.1,14
42002,359093,7.8,4
42003,19010,3.3,6
42004,382598,5.8,105
42005,359660,8.0,1
42006,106876,5.5,5
42007,400749,0.0,0
42008,413837,6.3,20
42009,417056,5.0,14
42010,395278,7.0,5
42011,384727,5.3,53
42012,85755,0.0,0
42013,363689,4.5,20
42014,380771,0.0,0
42015,148031,3.5,2
42016,411088,8.1,395
42017,240634,6.9,10
42018,97073,0.0,0
42019,383785,5.9,50
42020,392271,7.0,10
42021,401544,3.7,43
42022,367613,6.3,25
42023,328796,5.3,12
42024,374205,7.3,58
42025,109213,5.3,8
42026,423122,6.6,7
42027,398738,7.4,26
42028,256569,6.0,59
42029,382220,7.0,12
42030,433034,5.5,4
42031,381008,4.9,9
42032,195763,5.5,4
42033,416211,7.9,56
42034,184958,4.0,2
42035,401461,0.0,0
42036,98377,6.0,4
42037,91339,1.0,1
42038,222339,3.3,5
42039,57518,6.4,4
42040,107420,3.5,3
42041,66659,4.5,4
42042,107412,4.3,2
42043,107319,5.1,5
42044,107605,2.7,3
42045,412309,0.0,0
42046,412590,0.0,0
42047,270529,4.0,1
42048,334679,5.9,9
42049,108177,6.9,9
42050,45782,0.0,0
42051,102053,6.9,4
42052,38323,5.8,7
42053,289171,5.6,27
42054,17417,5.5,38
42055,412205,8.0,3
42056,271120,0.0,0
42057,429238,5.1,61
42058,409502,7.0,27
42059,426808,6.4,14
42060,345925,5.5,53
42061,394034,5.0,1
42062,408159,7.5,40
42063,381021,6.0,1
42064,256756,5.3,3
42065,396392,5.5,3
42066,393658,5.1,4
42067,411081,6.1,8
42068,369054,6.7,11
42069,254299,0.0,0
42070,82716,5.5,3
42071,4652,6.5,4
42072,80544,5.9,11
42073,360365,6.8,85
42074,245792,5.8,4
42075,85628,5.3,4
42076,208436,5.1,4
42077,50454,6.5,4
42078,7088,5.5,14
42079,407335,5.0,5
42080,211387,7.5,183
42081,412511,2.0,1
42082,369057,6.1,8
42083,400045,5.4,5
42084,60821,5.8,22
42085,61005,5.5,18
42086,424822,6.7,3
42087,76535,7.0,72
42088,427045,5.9,9
42089,420967,0.0,0
42090,421623,6.2,5
42091,410315,6.5,11
42092,382207,6.7,3
42093,421626,5.7,3
42094,89269,6.0,2
42095,24068,6.0,9
42096,396616,6.6,14
42097,14564,4.8,1075
42098,367206,6.8,12
42099,28670,0.0,0
42100,242049,6.6,4
42101,48346,7.3,4
42102,61341,3.8,20
42103,72268,3.3,3
42104,158273,8.0,1
42105,270047,5.0,5
42106,69990,0.0,0
42107,180514,6.0,1
42108,229373,0.0,0
42109,228987,3.0,1
42110,362584,8.9,11
42111,116988,7.3,6
42112,42467,5.0,1
42113,82088,7.8,6
42114,226236,6.0,1
42115,267466,6.9,14
42116,91618,6.0,10
42117,96001,4.5,7
42118,85753,6.0,1
42119,55253,6.9,4
42120,294098,5.8,22
42121,63996,5.2,20
42122,393519,7.0,451
42123,83754,6.1,24
42124,433244,5.4,73
42125,160165,6.4,22
42126,381075,5.8,28
42127,92940,7.0,1
42128,96035,5.9,18
42129,257258,7.2,12
42130,236696,5.5,2
42131,236655,7.3,3
42132,24439,6.1,5
42133,424661,7.7,3
42134,83271,2.0,1
42135,378485,6.0,18
42136,264418,5.1,9
42137,163839,10.0,1
42138,226675,8.0,1
42139,226679,7.3,3
42140,64397,7.0,19
42141,287499,6.6,13
42142,350779,8.0,8
42143,20837,7.5,13
42144,432959,7.6,17
42145,264164,7.0,5
42146,333847,0.0,0
42147,382125,5.8,6
42148,35992,5.7,10
42149,332665,5.3,3
42150,428645,8.3,22
42151,409082,7.0,1
42152,380622,5.4,14
42153,358901,8.0,3
42154,362202,5.2,14
42155,362180,4.3,30
42156,362585,9.4,5
42157,150140,0.0,0
42158,227932,7.8,100
42159,377847,5.4,5
42160,335897,0.0,0
42161,286545,0.0,0
42162,128044,5.0,2
42163,19054,5.5,3
42164,114145,7.5,4
42165,411678,6.8,4
42166,424782,7.6,9
42167,414937,6.7,25
42168,401222,5.0,13
42169,324552,6.7,2924
42170,419430,7.2,2978
42171,263115,7.6,6310
42172,293167,6.2,3161
42173,43989,7.2,5
42174,201430,4.0,1
42175,408626,6.0,17
42176,180863,7.1,795
42177,105352,7.0,5
42178,179302,4.3,2
42179,105388,6.0,1
42180,295011,10.0,2
42181,399623,4.8,4
42182,354282,5.4,55
42183,362583,6.0,2
42184,34163,7.1,7
42185,256166,0.0,0
42186,397837,6.8,651
42187,341006,6.1,269
42188,125217,5.0,1
42189,16382,6.9,7
42190,362343,6.0,2
42191,157803,7.8,2
42192,300945,9.0,1
42193,183383,8.5,2
42194,47790,8.3,4
42195,183388,7.0,1
42196,57305,7.1,5
42197,301491,8.0,2
42198,369603,3.5,2
42199,297342,9.0,1
42200,328216,6.9,7
42201,31142,7.2,9
42202,109074,0.0,0
42203,73043,5.7,9
42204,39067,6.4,19
42205,85393,8.5,2
42206,416477,7.7,249
42207,411741,7.6,18
42208,425591,6.5,222
42209,154339,6.0,13
42210,369778,7.0,219
42211,125114,8.0,1
42212,376188,10.0,1
42213,416988,7.0,5
42214,388586,0.0,0
42215,274857,6.5,1506
42216,408623,8.0,1
42217,403605,6.4,80
42218,334532,6.2,44
42219,241258,5.1,142
42220,362141,8.4,5
42221,19761,5.3,60
42222,242835,0.0,0
42223,321612,6.8,5530
42224,433245,5.0,30
42225,43319,6.4,14
42226,214641,5.3,7
42227,100770,5.8,2
42228,170548,0.0,0
42229,385261,7.7,5
42230,178614,5.0,1
42231,44519,7.7,7
42232,380124,5.3,219
42233,388235,6.0,2
42234,18955,4.4,121
42235,72822,4.9,15
42236,295693,6.1,2336
42237,408220,7.0,171
42238,363807,7.2,8
42239,376424,6.0,43
42240,181135,6.5,4
42241,268105,5.3,25
42242,89440,0.0,0
42243,412203,7.4,17
42244,221112,6.4,13
42245,87199,6.3,3
42246,224813,5.2,3
42247,124979,5.0,1
42248,106742,5.0,1
42249,293091,5.0,1
42250,293085,0.0,0
42251,134158,5.5,5
42252,37333,3.8,8
42253,341178,4.0,2
42254,376003,5.1,17
42255,45452,6.8,16
42256,280723,6.5,9
42257,421365,8.0,1
42258,437253,0.0,0
42259,47241,8.0,1
42260,35396,7.3,6
42261,87908,6.3,6
42262,136339,4.1,4
42263,414392,5.0,1
42264,418697,0.0,0
42265,433086,0.0,0
42266,136254,2.0,2
42267,283959,5.0,1
42268,38499,2.2,15
42269,383146,0.0,0
42270,398818,0.0,18
42271,420519,4.0,1
42272,173897,5.9,1139
42273,388791,0.0,0
42274,174000,7.0,1
42275,220653,0.0,0
42276,220656,0.0,0
42277,51374,5.0,1
42278,176032,5.2,3
42279,100185,5.0,1
42280,174487,0.0,0
42281,123846,4.0,1
42282,371806,5.2,5
42283,394723,6.6,24
42284,416680,5.8,4
42285,132298,0.0,0
42286,127021,0.0,0
42287,127304,0.0,0
42288,362227,6.1,19
42289,416635,0.0,0
42290,437838,0.0,0
42291,414779,9.3,3
42292,40895,6.8,5
42293,86556,4.3,3
42294,414190,6.0,315
42295,435921,7.0,142
42296,66733,3.0,1
42297,418378,7.5,2
42298,384373,0.0,0
42299,382212,7.3,6
42300,230867,0.0,0
42301,268297,5.0,1
42302,91627,4.9,6
42303,325373,6.8,27
42304,415021,6.0,1
42305,359736,8.8,2
42306,333358,4.9,11
42307,408272,6.1,42
42308,40669,0.0,0
42309,428449,6.8,95
42310,315837,5.9,2547
42311,251421,7.5,4
42312,45515,4.9,11
42313,371445,7.3,10
42314,391955,6.9,5
42315,398792,5.6,10
42316,328840,7.0,7
42317,429698,6.0,9
42318,58928,7.5,4
42319,396920,5.9,10
42320,437752,6.8,21
42321,357155,5.5,4
42322,380623,7.1,32
42323,374251,7.5,17
42324,81556,7.0,11
42325,75018,8.0,1
42326,382595,6.8,57
42327,419371,5.0,5
42328,297160,5.0,106
42329,382602,5.5,39
42330,393695,8.0,4
42331,413882,6.0,20
42332,192210,5.2,18
42333,59482,5.9,8
42334,381090,0.0,0
42335,380592,7.0,1
42336,37175,5.8,7
42337,65793,4.7,3
42338,21062,6.8,6
42339,74561,2.8,3
42340,128728,6.0,2
42341,60447,1.5,1
42342,17008,6.1,7
42343,30253,6.7,9
42344,208366,0.0,0
42345,265432,0.0,0
42346,15642,7.1,7
42347,22154,5.0,1
42348,29896,5.3,32
42349,83729,5.3,12
42350,30680,7.4,10
42351,177979,0.0,0
42352,85699,5.5,4
42353,10248,5.7,6
42354,186532,6.5,2
42355,198677,5.0,27
42356,341174,6.0,2341
42357,346681,6.1,81
42358,407430,2.7,3
42359,173494,8.0,1
42360,389272,5.5,15
42361,401513,6.1,51
42362,426830,6.0,30
42363,417321,2.5,2
42364,226288,0.0,0
42365,439121,8.0,1
42366,130243,0.0,0
42367,75400,7.8,4
42368,420245,5.3,136
42369,334535,5.6,22
42370,33079,4.6,5
42371,352719,6.8,4
42372,409879,5.0,1
42373,393263,7.2,23
42374,389677,7.9,13
42375,406398,7.3,9
42376,366985,5.5,4
42377,137726,6.3,4
42378,355930,7.0,6
42379,15387,8.6,23
42380,30447,5.9,8
42381,105454,5.3,7
42382,340584,5.5,54
42383,356500,5.9,38
42384,381645,6.6,16
42385,352885,6.6,32
42386,360924,5.1,7
42387,431567,6.0,1
42388,262982,6.5,53
42389,226268,5.5,14
42390,392660,6.6,9
42391,179366,6.5,2
42392,331588,6.1,53
42393,331075,6.5,2
42394,255709,8.1,36
42395,299822,5.2,16
42396,54865,5.8,18
42397,429199,7.3,35
42398,434178,7.8,5
42399,358293,0.0,0
42400,438643,5.3,3
42401,438283,7.0,1
42402,82414,7.0,4
42403,160799,3.3,4
42404,72251,4.0,1
42405,411221,6.2,30
42406,434234,4.3,6
42407,69214,7.3,6
42408,373514,0.0,0
42409,437372,0.0,0
42410,408509,6.6,7
42411,58368,6.2,3
42412,425942,6.0,39
42413,51322,4.3,11
42414,393079,4.0,4
42415,435351,7.1,9
42416,323695,4.5,1
42417,344656,4.5,3
42418,62941,6.1,6
42419,277464,0.0,0
42420,17399,0.0,0
42421,51196,6.1,8
42422,399417,6.7,6
42423,430780,8.3,6
42424,386830,5.3,23
42425,70807,5.9,11
42426,49992,7.2,92
42427,345009,6.5,321
42428,366104,6.1,7
42429,437122,0.0,0
42430,362463,0.0,0
42431,97643,9.3,3
42432,366502,5.8,11
42433,175998,0.0,0
42434,431244,4.6,10
42435,381011,6.3,4
42436,61436,5.5,1
42437,426580,4.8,13
42438,149708,7.2,5
42439,312137,10.0,1
42440,428074,7.6,41
42441,273311,7.7,3
42442,213587,6.3,3
42443,288710,6.2,7
42444,47748,7.7,6
42445,133160,4.6,5
42446,358926,5.8,8
42447,99242,6.1,5
42448,354379,9.0,2
42449,324326,5.0,1
42450,269198,7.1,7
42451,44814,6.5,2
42452,390357,5.0,12
42453,390298,6.0,1
42454,41400,5.5,2
42455,39315,5.0,5
42456,423367,8.0,2
42457,417503,8.0,6
42458,431458,0.0,0
42459,174588,6.3,4
42460,431242,6.0,1
42461,169885,7.5,2
42462,78997,7.6,5
42463,343304,5.7,3
42464,217129,6.0,5
42465,415358,8.0,39
42466,294992,6.4,41
42467,282116,8.0,2
42468,434711,0.0,0
42469,83221,3.4,4
42470,271826,2.9,54
42471,407588,7.3,3
42472,135482,2.8,4
42473,272264,5.0,1
42474,346239,4.7,11
42475,406385,7.4,158
42476,161833,6.0,6
42477,45665,6.2,16
42478,343018,10.0,1
42479,161683,8.0,1
42480,382883,6.9,16
42481,292625,6.0,10
42482,85959,8.5,4
42483,427680,3.3,3
42484,57005,5.1,11
42485,388907,1.0,2
42486,337844,5.6,22
42487,372754,7.8,18
42488,280913,7.2,10
42489,363126,6.0,100
42490,436279,0.0,0
42491,417004,7.2,6
42492,394269,8.8,45
42493,384289,7.8,4
42494,363007,6.8,10
42495,380282,0.0,0
42496,79909,4.8,4
42497,287594,6.4,7
42498,344900,7.0,3
42499,397093,8.6,9
42500,362092,6.0,1
42501,385114,7.6,5
42502,33712,4.5,2
42503,325803,8.0,1
42504,211086,4.2,3
42505,424722,0.0,0
42506,385761,0.0,0
42507,201752,5.0,1
42508,174371,6.3,2
42509,320318,5.9,43
42510,416688,5.3,3
42511,178222,4.8,2
42512,167858,5.4,4
42513,364379,6.0,9
42514,89403,3.4,15
42515,388410,5.4,8
42516,359245,5.8,11
42517,120115,6.0,1
42518,206899,6.7,3
42519,338387,6.9,11
42520,259129,6.2,15
42521,37840,6.9,9
42522,376252,7.3,15
42523,41261,7.7,7
42524,83944,5.5,2
42525,139692,8.8,2
42526,129237,5.3,2
42527,108523,7.0,3
42528,51549,8.3,3
42529,38013,7.4,7
42530,254123,7.7,3
42531,320453,0.0,0
42532,92473,4.3,2
42533,202885,6.0,5
42534,52628,6.1,12
42535,55008,6.5,4
42536,40854,5.2,7
42537,330947,5.4,179
42538,401104,7.3,714
42539,346650,4.5,34
42540,430158,7.8,11
42541,437220,6.0,2
42542,44303,5.0,1
42543,19349,7.7,18
42544,377362,0.0,0
42545,381064,6.3,27
42546,29457,5.9,11
42547,137528,4.3,13
42548,307696,8.4,11
42549,439107,6.8,8
42550,398541,7.7,3
42551,182937,7.3,2
42552,429838,1.0,1
42553,128149,5.6,7
42554,357424,6.0,40
42555,289960,3.9,4
42556,336972,7.7,3
42557,379019,7.4,33
42558,334307,6.6,8
42559,248503,6.5,5
42560,371459,7.0,6
42561,117479,7.0,2
42562,257831,7.5,2
42563,432799,7.6,12
42564,428493,5.4,8
42565,429191,7.2,13
42566,436339,0.0,0
42567,290930,4.3,6
42568,37419,6.3,4
42569,186592,0.0,0
42570,306207,6.0,2
42571,68732,5.5,2
42572,147939,0.0,0
42573,59122,7.0,4
42574,440361,7.0,2
42575,429732,0.0,3
42576,437623,9.0,3
42577,36140,5.6,4
42578,422972,3.9,13
42579,362409,6.2,19
42580,32532,8.2,19
42581,24140,6.8,8
42582,371447,6.4,30
42583,76097,4.4,9
42584,286,7.2,15
42585,9551,2.7,7
42586,432883,7.6,7
42587,425003,6.3,3
42588,416290,7.0,5
42589,109398,6.9,12
42590,415032,6.8,28
42591,356381,7.3,12
42592,190824,4.9,14
42593,443113,0.0,0
42594,40249,4.7,15
42595,102032,0.0,0
42596,438597,6.6,14
42597,17469,4.1,2
42598,83363,4.8,4
42599,438137,7.4,7
42600,358962,5.3,10
42601,423246,6.7,3
42602,359029,5.5,6
42603,431093,6.3,22
42604,410970,4.0,5
42605,196359,5.0,2
42606,380058,0.0,0
42607,380057,8.0,2
42608,377446,8.3,4
42609,379008,6.0,3
42610,399802,8.0,1
42611,383567,7.7,3
42612,388624,6.2,5
42613,390837,10.0,1
42614,380061,7.0,1
42615,390991,10.0,3
42616,392386,7.0,3
42617,394415,0.0,0
42618,394063,7.0,3
42619,396109,7.7,3
42620,399938,7.7,3
42621,399810,9.0,1
42622,399932,6.0,1
42623,399811,0.0,0
42624,422559,0.0,0
42625,422551,1.0,1
42626,415730,0.0,0
42627,414743,6.3,5
42628,415725,6.7,3
42629,415735,10.0,2
42630,418992,6.0,1
42631,429779,0.0,0
42632,422878,0.0,0
42633,422500,0.0,0
42634,421552,8.0,1
42635,418985,5.0,1
42636,421556,0.0,0
42637,425841,6.0,2
42638,425002,0.0,0
42639,429788,0.0,0
42640,429792,7.0,1
42641,429389,0.0,0
42642,429797,8.0,2
42643,428355,0.0,0
42644,429392,0.0,0
42645,378446,7.3,14
42646,52623,4.3,2
42647,382597,5.8,207
42648,379371,6.2,5
42649,410661,8.2,3
42650,285685,5.0,1
42651,87719,5.5,2
42652,396263,7.2,70
42653,32945,6.7,7
42654,38751,5.9,8
42655,417263,2.8,10
42656,67592,5.4,8
42657,101818,7.2,6
42658,296557,6.0,1
42659,287647,6.8,5
42660,259171,6.3,9
42661,122959,5.0,1
42662,408438,7.0,45
42663,272820,6.1,9
42664,348611,7.5,12
42665,244117,7.3,2
42666,395531,6.6,7
42667,332491,0.0,0
42668,357106,0.0,0
42669,68503,5.4,5
42670,14818,5.5,10
42671,41536,4.3,4
42672,99099,6.8,4
42673,140530,4.7,3
42674,44124,5.9,8
42675,36119,4.7,7
42676,16851,5.3,9
42677,25772,5.0,1
42678,238442,2.5,2
42679,53080,3.8,17
42680,25727,4.9,9
42681,112708,2.0,1
42682,51122,5.7,6
42683,51021,3.0,5
42684,393765,6.2,31
42685,440047,7.0,1
42686,73981,5.5,3
42687,361475,7.2,14
42688,397992,6.3,14
42689,361018,6.9,14
42690,352205,8.5,23
42691,244046,7.5,2
42692,163924,8.0,2
42693,433056,6.4,11
42694,384581,6.9,35
42695,414910,6.0,1
42696,332168,6.0,2
42697,228455,6.5,2
42698,155107,3.8,6
42699,172972,6.0,1
42700,427409,8.0,3
42701,399219,8.3,3
42702,441043,6.7,3
42703,109080,6.5,12
42704,114370,5.3,5
42705,114372,6.1,10
42706,114371,5.8,6
42707,105231,5.6,5
42708,293570,0.0,0
42709,50253,6.6,19
42710,83090,5.8,22
42711,83091,6.5,15
42712,66105,6.6,21
42713,83088,5.8,19
42714,427416,7.7,15
42715,433583,7.0,4
42716,398395,8.6,7
42717,427413,7.0,4
42718,328327,0.0,0
42719,319971,0.0,0
42720,322785,8.0,1
42721,323688,0.0,0
42722,355984,0.0,0
42723,429803,0.0,0
42724,326553,0.0,0
42725,327953,0.0,0
42726,329286,7.5,2
42727,323552,0.0,0
42728,337405,7.8,5
42729,338689,8.0,2
42730,350762,0.0,0
42731,399798,8.5,1
42732,327352,10.0,2
42733,340785,6.0,1
42734,342546,10.0,2
42735,345176,0.0,0
42736,346473,6.5,1
42737,348601,0.0,0
42738,352036,6.3,2
42739,355335,7.7,3
42740,359244,6.5,4
42741,360408,5.9,7
42742,359459,5.0,2
42743,366692,0.0,0
42744,361750,8.0,1
42745,362988,4.5,4
42746,422548,0.0,0
42747,362108,8.3,3
42748,422550,0.0,0
42749,376599,0.0,0
42750,368999,7.5,2
42751,369665,8.0,2
42752,357600,7.0,2
42753,369796,8.6,5
42754,371347,8.1,5
42755,374174,0.0,0
42756,371084,6.0,3
42757,179105,2.7,9
42758,295891,7.5,2
42759,306218,0.0,0
42760,273128,6.5,2
42761,281590,0.0,0
42762,265394,4.9,4
42763,306199,0.0,0
42764,37354,5.8,3
42765,297482,0.0,0
42766,24440,4.3,2
42767,59060,6.0,1
42768,40748,0.0,0
42769,40120,6.5,3
42770,17695,7.4,7
42771,238255,6.5,4
42772,400001,7.2,5
42773,375355,5.7,97
42774,336000,6.5,29
42775,439263,5.0,1
42776,442752,7.0,1
42777,393732,6.5,22
42778,427451,7.0,17
42779,378018,5.8,207
42780,22817,4.6,11
42781,360328,5.8,4
42782,443007,4.8,4
42783,242409,6.0,18
42784,255802,6.0,1
42785,363618,4.2,6
42786,351097,5.6,5
42787,405204,7.5,8
42788,390409,7.2,13
42789,442491,0.0,0
42790,47291,7.0,6
42791,173577,8.6,5
42792,433082,6.8,4
42793,42539,6.6,5
42794,110001,6.5,1
42795,381009,8.0,2
42796,24948,3.6,14
42797,90231,4.7,12
42798,28602,4.2,9
42799,224113,1.5,2
42800,434661,9.3,2
42801,86658,1.0,1
42802,410988,5.4,36
42803,371463,5.2,17
42804,345909,5.6,6
42805,340101,7.1,64
42806,433356,6.5,38
42807,410117,6.7,89
42808,354285,6.7,20
42809,340676,5.8,239
42810,403252,7.5,6
42811,4369,7.5,32
42812,356401,6.3,4
42813,403114,7.8,4
42814,53163,6.1,13
42815,246252,6.3,2
42816,70740,5.0,8
42817,371504,7.9,37
42818,393443,7.3,17
42819,309028,7.6,10
42820,422960,7.8,5
42821,416499,7.0,3
42822,317560,7.0,56
42823,75944,6.2,15
42824,56947,7.7,14
42825,327231,3.1,4
42826,416166,3.8,32
42827,352845,3.0,2
42828,430128,4.2,52
42829,240733,3.5,3
42830,400610,5.9,8
42831,393949,6.0,3
42832,434616,7.4,149
42833,399173,4.9,74
42834,75203,4.2,7
42835,13544,5.7,3
42836,55505,9.0,1
42837,29801,4.0,2
42838,38526,4.8,7
42839,71539,7.0,1
42840,283378,5.9,397
42841,214134,7.0,1
42842,294161,3.3,3
42843,227970,6.7,30
42844,261461,6.1,46
42845,132518,6.5,10
42846,224233,5.5,17
42847,345938,6.9,330
42848,278475,7.5,2
42849,334939,7.1,8
42850,203273,4.7,3
42851,422715,5.1,23
42852,408550,7.0,11
42853,172297,5.0,1
42854,395992,6.3,1959
42855,69535,0.0,0
42856,37213,5.9,14
42857,57979,6.3,3
42858,41520,6.9,14
42859,81232,6.7,25
42860,269043,4.8,3
42861,405882,6.1,36
42862,105843,8.3,3
42863,403867,8.1,23
42864,366499,5.0,10
42865,445602,5.7,6
42866,26882,6.8,7
42867,384452,6.5,5
42868,434336,7.4,5
42869,314095,6.1,598
42870,347882,5.8,64
42871,11795,5.6,23
42872,38145,8.5,2
42873,21576,6.7,8
42874,26797,7.1,19
42875,66109,5.8,3
42876,24979,6.3,11
42877,21587,0.0,0
42878,382474,0.0,0
42879,149883,0.0,0
42880,194144,7.3,3
42881,419037,7.0,1
42882,141803,7.2,3
42883,144092,8.2,5
42884,401840,0.0,0
42885,171597,5.0,1
42886,271467,7.1,29
42887,382591,7.6,765
42888,140465,7.6,7
42889,381347,7.0,1
42890,367147,6.1,41
42891,101915,7.2,15
42892,391975,5.1,18
42893,15473,3.0,11
42894,434724,7.0,6
42895,42211,4.8,16
42896,423536,6.6,10
42897,126204,6.6,10
42898,390930,7.8,12
42899,346758,7.0,1
42900,53962,5.3,4
42901,115161,8.0,1
42902,305470,6.3,1321
42903,126889,5.7,2677
42904,419522,5.6,65
42905,173631,6.5,2
42906,154718,7.0,3
42907,334521,6.3,232
42908,381015,6.9,7
42909,153073,5.0,4
42910,37938,5.0,16
42911,394385,0.0,0
42912,74124,6.5,2
42913,56002,6.8,10
42914,272075,5.0,3
42915,296082,7.2,5
42916,442075,0.0,0
42917,254967,0.0,0
42918,216919,7.5,2
42919,318832,8.5,1
42920,430826,5.4,40
42921,436334,6.5,30
42922,387886,7.8,4
42923,402423,5.3,14
42924,410694,6.3,4
42925,400014,9.0,1
42926,387700,6.5,2
42927,444513,4.3,37
42928,150747,5.4,11
42929,323788,7.0,1
42930,419747,3.6,9
42931,360808,0.0,0
42932,73478,0.0,0
42933,103706,5.0,1
42934,273848,0.0,0
42935,241302,4.0,2
42936,291577,6.0,1
42937,243764,5.0,1
42938,255635,6.0,8
42939,300490,7.9,8
42940,439695,0.0,0
42941,94065,1.0,1
42942,366561,7.0,1
42943,371899,7.0,2
42944,47616,4.9,10
42945,167618,6.0,1
42946,99343,6.7,23
42947,351863,7.3,7
42948,126919,8.0,2
42949,2459,6.8,20
42950,347413,7.3,27
42951,31501,7.7,41
42952,34311,5.8,54
42953,35793,5.5,1
42954,99802,5.0,2
42955,401546,4.1,44
42956,424634,7.0,12
42957,443053,2.5,2
42958,447511,0.0,0
42959,48852,6.0,5
42960,66159,5.7,3
42961,240491,6.0,1
42962,179188,8.0,1
42963,388202,5.0,24
42964,7290,4.1,52
42965,15043,6.2,23
42966,18051,4.0,15
42967,405473,7.2,5
42968,437031,6.1,17
42969,446048,7.2,6
42970,27076,3.5,2
42971,20004,4.1,18
42972,405670,7.0,7
42973,441168,6.1,11
42974,41128,4.1,6
42975,211798,6.7,14
42976,58692,4.0,5
42977,13841,7.1,27
42978,6105,5.8,5
42979,255552,5.0,1
42980,133485,5.5,2
42981,74121,5.0,1
42982,392207,6.9,50
42983,9830,5.2,35
42984,85548,4.9,7
42985,355277,7.6,28
42986,356200,5.8,5
42987,408219,5.0,10
42988,1848,6.4,4
42989,412302,0.0,0
42990,270822,0.0,0
42991,128284,7.8,12
42992,421962,0.0,0
42993,392790,6.0,2
42994,440767,7.6,16
42995,27551,5.2,9
42996,81472,4.6,4
42997,33310,5.4,5
42998,15090,4.4,5
42999,25610,5.1,65
43000,30999,5.4,16
43001,19002,3.9,32
43002,27296,3.9,20
43003,7837,5.2,15
43004,19766,3.9,92
43005,15212,4.3,42
43006,9711,4.6,76
43007,1596,5.5,71
43008,20760,6.3,246
43009,20860,5.7,18
43010,14611,6.4,68
43011,23134,3.5,4
